2016-10-31_14-31-23-340,T,3.113333333333341:3.8266666666666618,32.409333333333336:33.18666666666666,47.69733333333334:49.22666666666666,58.71333333333334:59.54666666666666,60.68933333333334:61.218666666666664,62.00933333333334:62.84266666666666,69.92133333333335:71.14666666666666,80.76933333333335:81.56266666666667,89.53733333333335:90.23466666666667,94.34533333333334:94.67466666666667,104.27333333333335:105.48266666666667,106.60133333333334:106.60266666666666,128.88133333333334:129.61066666666665,133.17733333333334:134.09866666666665,150.14533333333333:151.08266666666665,151.41733333333335:152.25066666666666,160.73733333333334:162.02666666666664,166.80933333333334:166.99466666666666,181.57733333333334:182.25066666666666,185.26533333333333:185.89866666666666,189.56933333333333:189.91466666666665,196.60933333333332:197.23466666666667,203.53733333333332:204.65866666666665,214.92133333333334:216.37866666666665,220.28933333333333:220.58666666666664,233.56133333333332:233.61066666666665,236.89733333333334:237.13866666666667,251.46533333333335:251.97066666666666,258.5133333333334:259.1546666666667,260.1453333333334:261.8186666666667,266.3693333333334:266.4666666666667,266.91333333333336:268.0506666666667,279.3373333333334:280.06666666666666,297.0013333333334:298.4506666666667,318.57733333333334:319.0346666666667,325.98533333333336:326.99466666666666,333.49733333333336:333.77066666666667,340.18533333333335:340.6586666666667,343.23333333333335:343.3226666666667,348.35333333333335:348.8586666666667,357.44933333333336:357.8026666666667,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10_14-15-29-238,T,51.04966666666665:51.88133333333331,117.21766666666666:118.27333333333333,138.84966666666665:140.41733333333332,155.84166666666664:156.4573333333333,175.36966666666666:176.36933333333332,187.09766666666664:190.0653333333333,192.13766666666666:193.5293333333333,223.34566666666666:229.6093333333333,246.17766666666665:246.90533333333332,250.57766666666666:252.9613333333333,255.32166666666666:255.4493333333333,260.3376666666667:262.6413333333333,273.16966666666667:273.4653333333333,281.13766666666663:282.1533333333333,292.02566666666667:293.28933333333333,311.04166666666663:311.6973333333333,332.2416666666667:333.6253333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-16_15-09-44-142,B,2.9066666666666614:3.2986666666666333,7.866666666666662:8.562666666666633,11.74666666666666:12.434666666666633,15.098666666666661:15.594666666666633,16.970666666666663:17.562666666666633,19.978666666666662:20.698666666666636,24.306666666666665:24.778666666666634,41.82666666666666:47.386666666666635,50.85866666666666:51.37066666666663,68.14666666666666:69.04266666666663,84.66666666666667:84.81066666666663,87.89066666666668:89.05866666666664,94.94666666666667:95.58666666666664,98.49866666666667:99.04266666666663,99.67466666666667:99.93866666666663,111.73066666666666:112.01066666666664,116.73866666666667:117.13066666666664,123.15466666666667:124.45066666666663,144.54666666666665:145.93866666666662,150.83466666666666:152.88266666666664,157.49066666666667:158.46666666666664,167.16266666666667:168.33066666666662,194.97866666666667:195.03466666666662,199.12266666666665:199.96266666666662,203.09066666666666:203.29866666666663,212.87466666666666:213.78666666666663,219.09866666666665:221.57066666666663,227.20266666666666:228.00266666666664,280.25866666666667:280.7946666666666,284.6346666666667:284.7226666666666,293.9626666666667:294.85066666666665,309.7146666666667:310.25066666666663,340.0266666666667:340.31466666666665,344.4986666666667:345.1146666666666,345.9146666666667:348.95466666666664,351.3866666666667:351.9626666666666,363.3306666666667:363.44266666666664,363.7866666666667:364.1866666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15_14-19-27-616,B,1.7441666666666353:2.961833333333329,4.664166666666635:5.353833333333329,10.824166666666635:10.969833333333328,15.216166666666636:19.53783333333333,24.912166666666636:25.37783333333333,26.808166666666637:27.38583333333333,33.208166666666635:45.073833333333326,55.056166666666634:55.42583333333333,56.36816666666663:56.99383333333333,60.680166666666636:60.86583333333333,105.14416666666665:105.85783333333333,111.68016666666664:113.71383333333334,119.80816666666664:120.58583333333334,124.94416666666665:126.42583333333333,136.68016666666662:139.64983333333333,146.51216666666662:147.38583333333332,156.81616666666662:158.2578333333333,168.64816666666664:169.10583333333332,173.33616666666663:173.97783333333334,182.75216666666662:183.22583333333333,186.88016666666664:188.01783333333333,197.29616666666664:199.56983333333332,207.88016666666664:208.52183333333332,240.88816666666662:241.28183333333334,249.37616666666662:250.17783333333333,270.5201666666666:270.60983333333337,286.5281666666666:288.88183333333336,298.7201666666666:300.08983333333333,314.00016666666664:315.64983333333333,329.00016666666664:330.44183333333336,336.9841666666666:337.53783333333337,341.9361666666666:342.2658333333334,345.8161666666666:346.32983333333334,348.36816666666664:350.05783333333335,354.1601666666666:354.17783333333335,360.71216666666663:361.08183333333335,364.6481666666666:365.24983333333336,371.41616666666664:372.53783333333337,378.8641666666666:379.3618333333334,383.60816666666665:386.09783333333337,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09_14-57-19-201,B,18.67249999999998:19.039999999999992,33.80849999999998:34.20799999999999,71.32849999999999:71.696,78.17649999999999:79.136,83.16849999999998:84.2,90.5045:90.968,98.17649999999999:98.64,103.77649999999998:105.728,113.56049999999999:114.528,122.57649999999998:123.312,137.60049999999998:138.2,159.80849999999998:162.928,181.29649999999998:182.688,190.4645:191.48,205.21649999999997:205.44799999999998,208.61649999999997:208.95999999999998,211.52849999999998:211.808,215.80849999999998:216.47199999999998,234.27249999999998:234.944,247.12849999999997:252.35199999999998,262.79249999999996:263.248,278.3925:278.52,287.6405:288.896,294.91249999999997:295.264,300.4405:301.0,306.20849999999996:306.62399999999997,315.86449999999996:316.248,319.5125:319.544,329.18449999999996:330.072,350.79249999999996:351.32,353.1525:353.544,355.79249999999996:356.416,360.57649999999995:361.4,371.08849999999995:371.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26_14-47-20-540,B,6.217666666666657:6.681666666666658,23.073666666666657:23.67366666666666,26.59366666666666:27.40166666666666,40.265666666666654:40.44966666666666,44.68166666666666:44.70566666666666,46.91366666666666:47.905666666666654,51.72166666666666:52.43366666666665,55.737666666666655:56.057666666666655,57.06566666666666:57.27366666666666,60.93766666666666:61.457666666666654,64.25766666666667:64.79366666666667,70.40166666666666:71.46566666666666,74.48166666666667:74.98566666666666,78.16166666666666:79.06566666666666,81.81766666666667:82.49766666666666,87.47366666666666:88.28166666666667,95.99366666666667:96.56166666666667,105.24166666666666:106.07366666666667,108.60966666666667:109.06566666666666,111.25766666666667:111.64166666666667,134.12166666666664:134.77766666666665,152.60966666666664:153.30566666666664,155.60166666666666:155.95366666666666,157.79366666666664:159.16166666666666,166.01766666666666:166.67366666666666,173.05766666666665:173.88166666666666,175.96166666666664:177.67366666666666,190.96166666666664:191.12166666666664,192.12166666666664:192.52966666666666,196.20166666666665:197.32966666666664,199.98566666666665:201.00966666666665,203.64966666666666:204.31366666666665,208.48966666666666:209.78566666666666,214.50566666666666:215.76166666666666,221.61766666666665:235.14566666666664,241.40166666666664:241.87366666666665,243.65766666666664:244.08166666666665,250.89766666666665:251.22566666666665,257.66566666666665:258.40166666666664,266.79366666666664:268.00966666666665,269.3856666666667:269.91366666666664,271.6816666666667:272.02566666666667,274.90566666666666:275.20166666666665,294.76166666666666:296.02566666666667,296.30566666666664:296.73766666666666,302.3856666666667:303.23366666666664,308.8976666666667:309.35366666666664,323.39366666666666:325.08966666666663,330.60166666666663:331.6816666666667,333.55366666666663:336.32966666666664,341.95366666666666:343.37766666666664,344.55366666666663:345.27366666666666,348.10566666666665:348.51366666666667,,,,,,,,,,,,
2016-07-01_14-17-15-163,B,2.73916666666665:3.0278333333333385,12.427166666666649:12.787833333333339,15.32316666666665:16.13983333333334,47.05916666666665:49.203833333333336,52.02716666666665:52.61183333333334,61.06716666666665:61.267833333333336,67.35516666666666:68.69983333333334,74.49116666666666:75.13183333333335,86.29116666666665:87.25183333333335,91.05116666666666:92.05983333333334,101.15516666666666:102.26783333333334,111.25916666666666:111.80383333333334,138.53116666666665:138.58783333333332,155.26716666666664:155.78783333333334,164.33916666666664:165.63583333333332,187.99516666666665:189.12383333333332,199.22716666666665:200.30783333333332,201.82716666666664:201.83583333333334,215.79516666666663:216.89983333333333,220.75516666666664:221.46783333333335,239.25916666666666:239.26783333333333,242.82716666666664:243.10783333333333,244.31516666666664:244.46783333333335,247.15516666666664:247.28383333333335,255.65916666666664:256.5878333333334,257.5151666666667:257.52383333333336,264.2191666666667:264.3158333333334,271.4671666666667:272.69183333333336,277.97116666666665:277.97183333333334,300.5151666666667:301.4198333333334,310.49916666666667:310.64383333333336,344.9551666666667:345.4598333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27_13-10-48-352,T,1.2831666666666497:1.3769999999999964,8.539166666666649:9.216999999999997,60.84316666666665:62.105,70.01116666666665:70.857,75.33116666666666:78.369,83.17116666666665:84.785,93.78716666666665:94.76100000000001,106.38716666666666:107.521,137.54716666666664:138.649,147.92316666666665:148.929,154.17116666666664:155.177,160.77116666666663:162.625,173.35516666666663:174.777,179.61116666666663:181.521,187.79516666666663:189.553,201.76316666666665:202.96099999999998,211.99516666666665:212.225,216.39516666666665:217.361,226.67516666666666:227.321,233.59516666666664:234.225,241.01116666666664:241.79299999999998,252.21916666666664:252.24099999999999,257.65116666666665:258.857,272.6911666666667:274.177,283.4431666666667:285.353,294.6191666666667:295.857,305.3951666666667:306.649,319.1311666666667:320.033,335.65116666666665:335.761,338.45116666666667:339.36100000000005,347.7311666666667:348.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30_14-03-23-90,T,4.803000000000006:5.697499999999984,10.411000000000005:11.097499999999984,11.811000000000005:11.865499999999985,36.803000000000004:44.505499999999984,51.68300000000001:52.24949999999998,57.011:57.825499999999984,64.43500000000002:65.05749999999999,69.79500000000002:71.16149999999999,82.41900000000001:83.72949999999999,89.82700000000001:89.83349999999999,103.22700000000002:104.3295,120.93100000000001:121.0015,212.00300000000001:212.73749999999998,237.235:237.79349999999997,251.731:252.54549999999998,273.571:274.0815,274.78700000000003:275.2335,300.61100000000005:301.87350000000004,315.939:316.7615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-28_11-01-38-934,B,1.6573333333333125:2.3226666666666618,9.233333333333313:9.74666666666666,61.31333333333331:63.03466666666666,65.48933333333332:66.57066666666667,71.20933333333332:71.93866666666666,75.96133333333331:77.82666666666667,82.90533333333332:84.37866666666667,94.24133333333332:95.53866666666667,101.28133333333332:103.81866666666667,112.07333333333332:112.85066666666667,121.68133333333331:123.14666666666668,130.9453333333333:131.74666666666664,135.5293333333333:136.89866666666666,143.8653333333333:145.09866666666665,145.6093333333333:146.15466666666666,146.7613333333333:148.05066666666664,157.2573333333333:158.69866666666667,161.2253333333333:161.33866666666665,165.8493333333333:167.40266666666665,179.18533333333332:181.05066666666664,190.8173333333333:190.91466666666665,194.4573333333333:196.05066666666664,196.5453333333333:202.15466666666666,210.25733333333332:217.21866666666665,224.0413333333333:225.15466666666666,230.9373333333333:232.61866666666666,233.8653333333333:234.46666666666667,241.69733333333332:242.71466666666666,247.92933333333332:249.25066666666666,256.8813333333333:258.50666666666666,269.0573333333333:270.3386666666667,274.0173333333333:274.4026666666667,281.5933333333333:283.2186666666667,304.2813333333333:305.99466666666666,311.6733333333333:312.2186666666667,317.0253333333333:318.3946666666667,327.0573333333333:328.2666666666667,330.6893333333333:331.4266666666667,335.28933333333333:335.97066666666666,348.5373333333333:350.13866666666667,352.0173333333333:354.04266666666666,358.43333333333334:359.13866666666667,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27_14-28-32-985,T,6.11534374999999:6.403333333333322,6.771343749999991:7.259333333333322,16.78734374999999:17.491333333333323,56.61934374999999:57.93933333333332,63.21134374999999:63.89133333333332,68.29934374999999:69.33933333333333,74.20334375:75.03533333333333,81.41134375:82.54733333333333,85.45934375:85.81933333333333,93.23534375:94.38733333333333,101.73134375:102.92333333333333,103.38734375:103.73133333333332,125.96334374999999:126.62733333333333,135.35534374999997:135.83533333333332,142.44334375:143.8433333333333,146.06734375:147.17933333333332,147.80334374999998:148.48333333333332,156.57934375:157.50733333333332,161.15534375:163.2433333333333,170.06734375:171.4033333333333,181.93934374999998:182.4273333333333,191.87534374999998:192.8193333333333,196.14734374999998:196.20333333333332,198.12334374999998:198.46733333333333,207.37934374999998:208.32333333333332,216.41934375:217.13133333333332,243.19534374999998:244.3313333333333,249.35534374999997:250.29933333333332,258.24334375:258.4273333333333,259.43534374999996:259.6273333333333,267.69134375:270.1553333333333,274.57134375:274.7633333333333,283.66734375:285.07533333333333,289.89134375:290.2353333333333,292.83534375:292.92333333333335,299.33134375:299.38733333333334,302.15534375:302.4433333333333,306.80334375:307.1873333333333,308.10734375:308.21933333333334,317.77934375:318.5473333333333,320.21934375:320.3073333333333,320.77934375:321.02733333333333,330.33934375:330.82733333333334,337.64334375:338.7233333333333,341.14734375:341.3553333333333,342.62734374999997:342.7713333333333,,,,,,,,,,,,,,,,,,,
2017-02-13_14-11-59-155,T,1.6559999999999917:3.146166666666645,5.847999999999992:5.986166666666644,13.839999999999991:15.074166666666645,27.951999999999995:31.490166666666646,47.07199999999999:47.570166666666644,61.22399999999999:63.89816666666665,67.984:68.34616666666665,69.248:70.21816666666665,72.44:72.75416666666665,75.376:76.80216666666665,83.952:85.01016666666665,91.832:94.21816666666665,98.80799999999999:99.15416666666665,102.512:105.17816666666666,112.016:112.19416666666665,114.896:115.07416666666666,116.12:116.42616666666665,121.504:123.32216666666665,137.35199999999998:138.59416666666664,200.14399999999998:202.14616666666663,209.07199999999997:209.13016666666664,213.91199999999998:215.05816666666664,223.83999999999997:224.81816666666663,253.992:254.16216666666665,258.424:260.7941666666666,267.128:267.25016666666664,276.56:277.81016666666665,287.864:288.7221666666666,294.256:295.63416666666666,343.536:346.0421666666666,350.848:351.15416666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-27_10-18-39-581,T,13.011999999999983:14.328999999999969,34.56399999999998:35.04099999999997,39.27599999999998:39.93699999999997,71.844:71.99299999999998,80.19599999999998:80.76899999999998,84.612:86.27299999999997,95.24399999999999:96.14499999999998,101.82:104.11299999999997,113.276:114.22499999999998,118.17199999999998:125.01699999999998,131.61199999999997:132.32099999999997,134.83599999999998:135.24899999999997,143.41199999999998:145.19299999999996,152.79599999999996:152.93699999999995,158.25199999999998:159.19299999999996,164.93999999999997:168.61699999999996,187.05199999999996:189.42499999999995,225.45199999999997:227.08899999999997,230.45999999999998:233.52899999999997,242.516:243.00099999999998,246.468:254.08099999999996,257.148:257.609,274.29200000000003:275.121,279.204:280.08099999999996,296.7:298.44899999999996,315.508:316.36899999999997,333.124:333.217,338.932:342.76899999999995,363.02:365.01699999999994,368.90000000000003:370.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17_15-30-42-250,B,5.379999999999983:5.642666666666662,8.531999999999982:9.058666666666662,17.275999999999986:18.81866666666666,22.563999999999982:23.218666666666664,29.315999999999985:29.562666666666665,36.48399999999998:37.01066666666666,41.17199999999998:41.94666666666666,52.76399999999998:53.40266666666666,96.49999999999999:96.83466666666666,109.17999999999999:110.25066666666667,126.65199999999999:127.65066666666667,138.71599999999998:139.38666666666666,144.17999999999998:145.83466666666666,156.06799999999998:157.13066666666666,165.98799999999997:167.33066666666664,173.30799999999996:174.27466666666666,175.75599999999997:176.24266666666665,179.61999999999998:179.95466666666667,188.47599999999997:188.91466666666665,190.38799999999998:191.17866666666666,200.19599999999997:201.61066666666665,225.028:226.33066666666664,236.31599999999997:237.74666666666667,248.93999999999997:249.84266666666664,263.996:265.3946666666667,283.708:285.4666666666667,299.468:300.5386666666667,305.108:307.11466666666666,312.78000000000003:313.4106666666667,321.076:322.9866666666667,334.492:335.4506666666667,339.82:339.8506666666667,345.908:347.8346666666667,361.764:363.4666666666667,376.124:377.4346666666667,379.556:379.9386666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08_14-04-01-129,B,3.970666666666633:4.073666666666657,6.514666666666633:6.553666666666658,17.666666666666636:17.80166666666666,51.73866666666663:52.83366666666666,58.20266666666663:58.91366666666666,64.93866666666663:66.73766666666667,71.48266666666665:73.08966666666666,77.49866666666664:79.44166666666666,86.02666666666664:87.34566666666666,95.34666666666664:97.59366666666666,107.06666666666663:108.06566666666666,131.37066666666664:132.33766666666665,135.76266666666663:136.40966666666665,142.31466666666662:143.43366666666665,150.45066666666662:151.53766666666664,162.25066666666663:163.44166666666666,168.85866666666664:169.20166666666665,173.59466666666663:174.56166666666664,182.98666666666662:183.76166666666666,191.34666666666664:191.96966666666665,196.17866666666663:197.94566666666665,206.20266666666663:206.68966666666665,218.06666666666663:218.44966666666664,237.53066666666663:238.53766666666667,247.09066666666664:248.42566666666664,256.9386666666666:258.69766666666663,270.1626666666666:271.86566666666664,280.26666666666665:281.58566666666667,296.6986666666666:297.9216666666667,304.1386666666666:305.5296666666666,313.43466666666666:314.49766666666665,319.29866666666663:320.86566666666664,332.4986666666666:333.6816666666667,335.8666666666666:336.08966666666663,339.1626666666666:340.36966666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10_14-05-44-437,T,0.6423333333333455:2.938166666666645,3.2023333333333457:3.434166666666645,9.034333333333345:9.050166666666644,62.570333333333345:63.954166666666644,71.14633333333335:71.71416666666666,76.98633333333335:78.61016666666666,86.09033333333335:86.91416666666665,93.36233333333335:93.43416666666666,96.01033333333335:96.21016666666665,102.72233333333335:104.10616666666665,107.89833333333335:111.48216666666666,127.29033333333335:128.47416666666663,132.13833333333335:132.62616666666665,144.09833333333333:145.60216666666665,163.67433333333335:164.05816666666664,171.68233333333333:172.88216666666665,177.62633333333335:178.74616666666665,187.66633333333334:189.00216666666665,190.69833333333335:191.09016666666665,196.49833333333333:197.53016666666664,208.44233333333335:209.14616666666663,216.61833333333334:217.68216666666663,236.25033333333334:238.02616666666665,244.26633333333334:244.29816666666665,249.65033333333335:251.92216666666664,268.6983333333333:269.27416666666664,271.47433333333333:272.6501666666666,276.52233333333334:277.6501666666666,281.64233333333334:282.46616666666665,286.86633333333333:287.68216666666666,300.58633333333336:301.56216666666666,308.73033333333336:309.61816666666664,324.15433333333334:325.17816666666664,329.17033333333336:329.5061666666666,334.24233333333336:335.53816666666665,337.00233333333335:337.69016666666664,341.70633333333336:342.24216666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-01_11-21-24-649,T,0.23299999999999638:2.3301666666666736,13.448999999999996:15.106166666666674,21.377:21.458166666666674,36.672999999999995:48.82616666666667,66.09700000000001:67.21016666666668,93.665:93.66616666666668,94.809:96.01016666666668,109.99300000000001:111.42616666666667,124.345:124.47416666666668,132.79299999999998:133.02616666666665,143.153:143.92216666666667,150.521:150.75416666666666,183.737:184.13016666666667,188.969:189.66616666666667,194.98499999999999:195.08216666666667,221.07299999999998:222.05016666666666,224.09699999999998:225.23416666666668,231.79299999999998:235.85816666666668,255.40099999999998:256.0501666666667,271.88100000000003:272.5461666666667,301.113:301.7461666666667,311.12100000000004:312.3141666666667,326.353:327.7141666666667,339.985:340.5541666666667,353.233:353.7061666666667,358.065:362.3141666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09_15-31-59-194,T,3.618666666666633:4.497333333333341,10.554666666666632:12.04933333333334,14.218666666666634:14.35333333333334,20.650666666666634:21.153333333333343,36.35466666666663:36.46533333333334,40.16266666666663:40.281333333333336,41.07466666666663:42.27333333333334,80.63466666666665:81.37733333333335,82.06666666666663:82.08933333333334,83.22666666666665:86.26533333333334,101.16266666666664:102.60933333333335,108.65066666666664:108.71333333333335,115.49066666666664:115.67333333333335,116.60266666666664:117.56133333333335,128.12266666666662:130.00133333333332,131.0266666666666:132.04933333333332,132.50666666666663:132.54533333333333,143.96266666666662:145.48933333333332,148.52266666666662:148.68133333333333,162.23466666666664:162.24933333333334,162.46666666666664:163.03333333333333,170.49066666666664:172.72133333333335,179.15466666666663:179.53733333333332,180.05066666666661:180.86533333333333,187.67466666666664:187.78533333333334,188.13866666666664:190.33733333333333,201.99466666666663:202.01733333333334,204.69866666666664:207.76133333333334,223.60266666666664:223.99333333333334,225.66666666666663:226.01733333333334,231.73866666666663:232.30533333333332,239.16266666666664:239.57733333333334,240.60266666666664:243.04933333333332,247.60266666666664:248.24133333333333,249.36266666666663:249.86533333333333,250.33866666666663:250.52133333333333,262.46666666666664:262.49733333333336,264.93066666666664:265.76933333333335,272.0106666666666:272.29733333333337,273.9946666666666:275.96133333333336,282.6186666666666:282.88933333333335,283.17866666666663:284.8013333333334,309.4266666666666:309.49733333333336,312.0346666666666:312.66533333333336,313.29866666666663:313.3933333333334,318.17066666666665:318.59333333333336,339.78666666666663:339.8253333333334,348.51466666666664:351.88933333333335,359.22666666666663:360.00933333333336,361.32266666666663:361.56933333333336,,,,,,,,,,,,,,,
2016-07-01_11-11-17-124,B,15.632333333333307:16.78666666666666,19.656333333333308:20.78666666666666,73.55233333333331:74.38666666666667,80.20033333333332:81.89066666666668,87.39233333333331:88.08266666666667,93.43233333333332:99.88266666666667,107.58433333333332:109.92266666666667,117.00033333333332:119.73866666666667,122.91233333333331:123.67466666666667,129.1363333333333:130.07466666666664,134.3123333333333:135.58666666666664,139.8643333333333:140.77066666666664,142.8243333333333:143.17866666666666,149.2963333333333:151.73866666666666,160.0883333333333:160.75466666666665,166.2243333333333:171.42666666666665,177.4403333333333:178.60266666666666,188.1763333333333:190.42666666666665,193.8243333333333:196.49866666666665,196.97633333333332:197.44266666666667,201.1203333333333:201.84266666666664,202.3363333333333:202.71466666666666,203.00033333333332:203.36266666666666,209.3283333333333:211.43466666666666,212.2243333333333:212.57866666666666,219.9203333333333:221.13066666666666,221.7843333333333:223.14666666666665,232.0883333333333:233.59466666666665,234.1683333333333:238.40266666666665,239.3923333333333:240.00266666666667,261.82433333333336:262.9626666666667,277.26433333333335:278.09066666666666,281.3283333333333:281.4106666666667,283.82433333333336:285.72266666666667,287.9683333333333:288.04266666666666,290.34433333333334:290.9546666666667,291.71233333333333:291.74666666666667,296.17633333333333:296.8666666666667,297.12833333333333:297.99466666666666,299.38433333333336:299.4266666666667,317.2803333333333:319.2666666666667,321.80033333333336:322.1546666666667,322.4243333333333:322.9146666666667,325.34433333333334:326.1546666666667,333.48833333333334:333.8906666666667,351.44033333333334:352.0026666666667,352.43233333333336:354.23466666666667,,,,,,,,,,,,,,,,,,
2016-06-08_13-59-09-521,B,1.872333333333336:2.9311666666666496,7.128333333333336:7.987166666666649,10.120333333333337:10.491166666666649,40.51233333333334:40.923166666666646,44.34433333333333:45.667166666666645,49.592333333333336:51.10716666666665,71.20033333333335:73.01116666666665,79.39233333333334:81.42716666666665,89.28033333333335:93.02716666666666,100.28033333333335:102.24316666666665,115.03233333333334:115.06716666666665,122.99233333333335:123.45916666666666,124.90433333333334:125.25916666666666,131.69633333333334:132.92316666666665,133.45633333333333:133.56316666666663,134.02433333333332:134.13916666666665,143.20033333333333:144.51516666666663,147.12833333333333:147.18716666666666,160.15233333333333:162.26716666666664,173.05633333333333:174.29116666666664,182.33633333333333:184.37916666666663,193.05633333333333:195.21916666666664,212.17633333333333:212.21116666666666,224.18433333333334:224.45116666666664,224.86433333333332:225.09116666666665,227.00033333333334:227.29916666666665,235.82433333333333:237.61916666666664,249.08833333333334:251.21916666666664,255.33633333333333:256.7551666666667,299.1603333333333:301.4671666666667,303.39233333333334:303.3951666666667,310.80833333333334:312.6591666666667,318.80833333333334:319.06716666666665,325.90433333333334:326.3951666666667,344.34433333333334:347.3231666666667,359.28833333333336:360.79516666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-17_15-04-57-574,B,4.281333333333341:5.3773333333333415,30.00933333333334:63.72933333333334,88.48133333333335:90.25733333333335,96.20133333333335:96.46533333333335,102.37733333333335:103.16133333333335,108.54533333333335:112.32133333333334,137.10533333333333:138.73733333333334,149.70533333333333:152.14533333333333,158.09733333333332:159.52133333333333,186.80133333333333:186.98533333333333,187.99333333333334:188.05733333333333,189.32133333333334:190.32933333333332,191.80933333333334:192.44933333333333,193.16933333333333:194.20933333333335,196.46533333333335:196.58533333333332,198.76933333333332:199.18533333333335,200.69733333333335:201.13733333333334,211.12133333333333:215.60133333333334,222.16933333333333:222.50533333333334,224.29733333333334:225.05733333333333,230.51333333333335:231.00933333333333,232.75333333333333:233.40133333333333,242.79333333333332:245.41733333333335,257.3453333333334:258.7293333333334,280.8493333333334:282.2653333333334,297.2653333333334:298.64933333333335,312.86533333333335:315.4093333333334,344.6333333333334:345.52933333333334,363.4333333333334:366.8973333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15_21-12-05-243,T,4.306166666666645:5.0326666666666515,5.338166666666645:6.176666666666652,10.234166666666646:10.368666666666652,66.42616666666665:66.74466666666666,72.65816666666665:74.18466666666666,75.56216666666666:75.69666666666666,78.09816666666666:78.10466666666666,95.41816666666665:98.80866666666665,103.05016666666666:106.33666666666666,110.58616666666666:114.83266666666665,121.93016666666665:123.76066666666667,151.42616666666663:154.66466666666665,158.89816666666664:161.55266666666665,168.65816666666663:172.46466666666666,181.66616666666664:185.20066666666665,201.36216666666664:204.02466666666663,208.11416666666665:211.08866666666665,217.93016666666665:222.32066666666665,228.47416666666663:231.28866666666664,243.62616666666665:246.35266666666664,255.86616666666663:257.1286666666667,264.6981666666666:265.69666666666666,266.36216666666667:266.3926666666667,267.09816666666666:267.23266666666666,271.10616666666664:274.2646666666667,278.7221666666666:279.18466666666666,282.73016666666666:285.8086666666667,292.0421666666666:294.84066666666666,300.27416666666664:304.13666666666666,308.97816666666665:313.01666666666665,318.41016666666667:322.3366666666667,326.87416666666667:330.8006666666667,337.49016666666665:341.6086666666667,349.73016666666666:353.8966666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-09_10-21-37-95,B,2.00916666666664:2.4241666666666353,4.009166666666641:4.456166666666636,12.88916666666664:13.968166666666635,24.081166666666643:24.52816666666664,26.729166666666643:32.79216666666663,81.61716666666665:82.71216666666665,92.48116666666665:92.92016666666665,98.09716666666665:99.30416666666665,115.03316666666665:117.04016666666664,126.41716666666665:127.44016666666664,141.23316666666665:141.76016666666663,146.07316666666662:146.16016666666664,146.81716666666662:147.93616666666662,153.49716666666663:154.36016666666663,200.56916666666663:203.59216666666663,237.23316666666665:238.51216666666664,260.60116666666664:261.1121666666666,270.91316666666665:271.3521666666666,274.5611666666667:275.0641666666666,275.50516666666664:275.6241666666666,275.81716666666665:276.12016666666665,279.08916666666664:279.6241666666666,281.4651666666667:282.00016666666664,285.76116666666667:286.4961666666666,291.50516666666664:291.87216666666666,297.4891666666667:297.7201666666666,303.4331666666667:304.5201666666666,309.71316666666667:310.24016666666665,310.6811666666667:310.8641666666666,324.88916666666665:325.21616666666665,328.68916666666667:330.0401666666666,335.48116666666664:335.92816666666664,341.59316666666666:342.07216666666665,349.8011666666667:350.0081666666666,361.6331666666667:362.02416666666664,365.2171666666667:366.1121666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
